;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
55;Программист 1C;Москва;150000.0;200000.0;Акушерство.ru, Компания;2019-11-19T13:01:34+0300;1;3;Полный день;Полная занятость;"Основные задачи:• Внедрение новых, поддержание и развитие текущих информационных систем компании (КИС УПП, 1С: БП, ЗУП, СКУД, WMS, мобильная 1С);• Разработка конфигурации, совместная разработка с использованием хранилища конфигурации 1С;• Интеграция 1С со сторонними системами;• Тестирование собственного кода;• Техническая поддержка пользователей: 5-10 %;• ESB, XSD, WSDL, JS, XDTO и прочее;• Выполнение поставленных задач в сроки;• Работа в команде, работа на результат. Какие знания вам потребуются:• Образование - высшее;• Опыт работы разработчиком 1C от года;• Умение разбираться в чужом коде;• Умение работать в команде, групповая разработка;• Понимание ТЗ, предложение лучших альтернатив решений задачи;• Готовность развиваться, осваивать новые технологии. Мы предлагаем:• Высокий уровень зарплаты, а также бонусную систему за результат;• Интересные и амбициозные задачи;• Молодой и дружный коллектив профессионалов;• Посещение профильных мероприятий, обучение;• Оформление по ТК РФ;• График работы: 5/2, с 9 до 18 или с 10 до 19 (обсуждаем как удобно);• Офис: м. Рязанский пр-т или ж/д. ст. Плющево, Вешняки (10 мин пешком).";"• Высокий уровень зарплаты, а также бонусную систему за результат;• Интересные и амбициозные задачи;• Молодой и дружный коллектив профессионалов;• Посещение профильных мероприятий, обучение;• Оформление по ТК РФ;• График работы: 5/2, с 9 до 18 или с 10 до 19 (обсуждаем как удобно);• Офис: м. Рязанский пр-т или ж/д. ст. Плющево, Вешняки (10 мин пешком).";Какие знания вам потребуются: Образование - высшее. Опыт работы <highlighttext>разработчиком</highlighttext> 1C от года. Умение разбираться в чужом коде. ;Внедрение новых, поддержание и развитие текущих информационных систем компании (КИС УПП, 1С: БП, ЗУП, СКУД, WMS, мобильная 1С). ;
99;Python developer;Москва;160000.0;200000.0;IVIDEON;2019-11-20T15:08:19+0300;3;6;Гибкий график;Полная занятость;"Ivideon — это самый популярный в мире облачный сервис видеонаблюдения через Интернет. Мы помогаем анализировать бизнес: понимать как часто возникают очереди, сколько людей заходит в магазин, а сколько проходит мимо, какой средний чек, что люди покупают. Глобально мы идем в сторону middleware платформы, которую легко развернуть и интегрировать в любую систему, которой нужен облачный видеостриминг. У нас собственные подсистемы кодирования видео, распределённое хранилище архива c петабайтами данных, видеоаналитика и ещё десятки микросервисов для разных задач. Всё это работает на стеке Python 3 (Tornado и Asyncio), C++/Asio, MongoDB, Docker, Consul. Сейчас мы ищем сильных разработчиков, которые:  Вместе с нами будут разрабатывать бекенд Ivideon; Проектировать архитектуру новых сервисов; Автотестить написанное - сейчас код покрыт 800 функциональными тестами; Разрабатывать API приложений и интеграции; Участвовать во внедрении DevOps - если вам это интересно, то мы такое как раз делаем)  Что мы ждём от кандидатов:   Опыт командной разработки на Python. Отлично, если работали с Tornado, Asyncio или aiohttp - у нас это всё есть;   Опыт разработки микросервисов;   Кратко про нас и что предлагаем:   Очень дружный, профессиональный коллектив, неформальная атмосфера и интересный международный проект.   Мы приветствуем свободу и гибкий график. Работа в офисе в Москве на ст. м.Менделеевская/Новослободская.   Удобная кухня в офисе с чаем/кофе и запасами печенья, тортиков, сладостей, фруктов и прочего.   Соц.пакет: ДМС после испытательного срока, корп.английский.   Настольный теннис для любителей активного отдыха и массажное кресло для всех остальных, часто играем в настольные игры и начали формировать команду для соревнований по пейнтболу.   Всячески поддерживаем инициативу. В том числе по развитию и профессиональному росту сотрудников, помогаем с покупкой необходимой профессиональной литературы и инструментов для разработки.   Высокий уровень дохода по результатам интервью. Оформление по ТК РФ с первого дня. Всё белое.   Оставьте свой отклик, мы свяжемся по удобному для вас каналу связи. Наш диалог пройдет в два этапа, мы познакомимся по скайпу, а потом пригласим к нам в офис.";;Опыт разработки микросервисов.;Проектировать архитектуру новых сервисов. Автотестить написанное - сейчас код покрыт 800 функциональными тестами. Разрабатывать API приложений и интеграции.;"Python; docker; SOA; tornado; C++; Asyncio; MongoDB; ASIO"
25;Программист 1C;Москва;;200000.0;Николь;2019-11-20T17:44:49+0300;1;3;Полный день;Полная занятость;"Магазин зоотоваров Старая ферма приглашает к себе в команду разработчика 1С! Требуются сильные навыки в разработке и умение работать с кодом. Пишем очень интересную сборку, все задачи нетипичные и нетривиальные! Если Вы целеустремленный и талантливый разработчик и хотите делать, что-то отличное от шаблона, неординарное, постоянно идти вперед и развиваться, то мы ждем Вас в нашу команду! Требования:  Опыт разработки 1С (управляемые формы как преимущество) Знание управленческого учета (желательно) Умение справляться с постоянным плотным потоком задач и самостоятельно расставлять приоритеты.  Обязанности:  Доработка и администрирование баз 1С (УТ 11) Настройка интеграции с базами сайтов, курьерскими службами, платежными системами. Создание модулей для аналитики продаж. Консультирование пользователей.  Условия:  график работы пятидневка . Гибкое начало рабочего дня с 9.00 до 10.00. оформление по ТК РФ; оплачиваемый ежегодный отпуск, оплата больничного листа; уютный, просторный офис рядом с метро Рязанский проспект, в ближайшее время открытие новой станции метро в шаговой доступности от офиса; большая кухня (итальянский натуральный кофе, элитные сорта чая); живой уголок с экзотическими животными (василиск шлемоносный, шиншилла). ";"  график работы пятидневка . Гибкое начало рабочего дня с 9.00 до 10.00. оформление по ТК РФ; оплачиваемый ежегодный отпуск, оплата больничного листа; уютный, просторный офис рядом с метро Рязанский проспект, в ближайшее время открытие новой станции метро в шаговой доступности от офиса; большая кухня (итальянский натуральный кофе, элитные сорта чая); живой уголок с экзотическими животными (василиск шлемоносный, шиншилла). ";Опыт разработки 1С (управляемые формы как преимущество). Знание управленческого учета (желательно). Умение справляться с постоянным плотным потоком задач и...;Доработка и администрирование баз 1С (УТ 11). Настройка интеграции с базами сайтов, курьерскими службами, платежными системами. Создание модулей для...;1С программирование
91;PHP-программист;Москва;;200000.0;Николь;2019-11-20T18:07:12+0300;1;3;Полный день;Полная занятость;"Мы - крупная и активно развивающаяся Компания, входящая в ТОП 5 России в сегменте товаров для домашних любимцев. Уже более 10-ти лет мы предлагаем нашим клиентам широчайший ассортимент высококачественных товаров: корма, средства по уходу, аксессуары и многое другое. В связи с активным развитием интернет-продаж мы ищем в свою команду WEB-программиста Честность и профессионализм - основные приоритеты нашей Компании. Что надо будет делать:  Написание нового функционала согласно текущим планам разработки; Рефакторинг существующего кода / оптимизация работы; Выполнения задач от TeamLeader.  Требования к кандидату:  Опыт работы в команде; Знание VCS и уметь работать; Хорошие знания php (мы используем php 7.0); Хорошие знание MySQL (мы используем MySQL 5.6); Хорошие знания в области Frontend; Обязательно понимание принципов ООП, паттернов проектирования и умение их применять.  Плюсом будут:  Опыт разработки на php 7+; Владение Linux, bash; Высокая скорость мышления; Умение эффективно находить информацию для решения рабочих задач; Умение разбирать legacy код; Навыки эффективного использования рабочих ресурсов.  Условия:  график работы пятидневка с 10.00 до 19.00 в офисе. оформление по ТК РФ; оплачиваемый ежегодный отпуск, оплата больничного листа; возможность карьерного роста; уютный, просторный офис рядом с метро Рязанский проспект; большая кухня (итальянский натуральный кофе, элитные сорта чая); живой уголок с экзотическими животными (василиск шлемоносный, шиншилла). ";"  график работы пятидневка с 10.00 до 19.00 в офисе. оформление по ТК РФ; оплачиваемый ежегодный отпуск, оплата больничного листа; возможность карьерного роста; уютный, просторный офис рядом с метро Рязанский проспект; большая кухня (итальянский натуральный кофе, элитные сорта чая); живой уголок с экзотическими животными (василиск шлемоносный, шиншилла). ";Опыт работы в команде. Знание VCS и уметь работать. Хорошие знания php (мы используем php 7.0). Хорошие знание MySQL...;Написание нового функционала согласно текущим планам разработки. Рефакторинг существующего кода / оптимизация работы. Выполнения задач от TeamLeader.;"MySQL; PHP; 1С-Битрикс; Linux; Bash; ООП"
32;Разработчик ETL / автоматизатор;Москва;150000.0;195000.0;HFLabs;2019-11-20T08:16:50+0300;1;3;Полный день;Полная занятость;"Привет! Меня зовут Константин Степанов. Я развиваю продукт «Единый клиент» московской компании HFLabs. «Единый клиент» приводит клиентские данные больших и очень больших компаний в порядок. Скорее всего, ты о нас никогда не слышал, но твои персональные данные «Единый клиент» обрабатывал. Большинство крупных банков, страховых и телекомов — наши клиенты. Мы быстро растем, поэтому я ищу человека в команду внедрений «Единого клиента», которому в кайф сложные задачи и работа в лучшей команде на рынке. Примеры задач:  перелить с трансформацией 100 млн клиентских записей за сутки; автоматизировать генерацию тестовых кейсов; распарсить 100 000 XML-файлов и сложить их в таблицы в БД; настроить онлайн-поток по передаче данных; разобраться с запущенными ETL-процессами, поддерживать и оптимизировать их в отсутствие сопроводительной документации; составить мэппинг на основе анализа реальных данных в БД-источнике при отсутствующей документации.  Круто, если ты:  работал с промышленными ETL-платформами (IBM DataStage, Informatica, Talend); отлично знаешь SQL и работал с промышленными БД; не боишься встретить новую СУБД, будь она хоть noSQL, хоть newSQL; программируешь для себя, любишь автоматизировать рутину; можешь не только разработать решение, но и задокументировать его, написать инструкцию по развертыванию, руководство администратора, описать логику процесса.  Я предлагаю:  Хорошую заработную плату и пересмотр минимум раз в год. Интересные задачи и сильную команду, в которой быстро растешь. Горизонтальный рост: у вас не будет десятка начальников и подчиненных. Свободный график с возможностью периодической работы из дома. Мощную технику, 2 монитора и нормальное рабочее место. Тихий и просторный офис на м. Парк Культуры (у нас кабинеты и уют, а не опенспейс и смузи). Зерновую кофе-машину с неограниченными запасами кофе, чая, сахара и сливок. А еще фрукты, печеньки и зефирки. Любые курсы и конференции по специальности.  Если вакансия оставила неравнодушным, то в сопроводительном письме напишите, почему.";;Распарсить 100 000 XML-файлов и сложить их в таблицы в БД. Отлично знаешь SQL и работал с промышленными БД. ;Перелить с трансформацией 100 млн клиентских записей за сутки. Автоматизировать генерацию тестовых кейсов. Настроить онлайн-поток по передаче данных. ;"SQL; ETL; СУБД"
41;Программист 1С;Москва;70000.0;180000.0;БелТВ и ИМЦ;2019-11-20T10:32:50+0300;1;3;Удаленная работа;Частичная занятость;Обязанности:  Обновление конфигураций 1С Бухгалтерия 8.3 и Управление торговлей 11.4 Доработка конфигураций 1С Бухгалтерия 8.3 и Управление торговлей 11.4 Сопровождение 1С Бухгалтерия 8.3 и Управление торговлей 11.4 Интеграция с сайтом интернет-магазина Администрирование, техническая поддержка пользователей до 20 рабочих мест  Требования:  Знание типовых конфигураций Управления торговлей и Бухгалтерия Опыт работы с 1С Бухгалтерия 8.х и Управление торговлей 11.х Высшее образование Опыт работы от 2 лет Возможность работы из дома Инициативность  Условия:  Официальное трудоустройство по ТК РФ Конкурентоспособная заработная плата, обсуждаемая с каждым кандидатом лично на собеседовании Неполный рабочий день Удаленная работа ;  Официальное трудоустройство по ТК РФ Конкурентоспособная заработная плата, обсуждаемая с каждым кандидатом лично на собеседовании Неполный рабочий день Удаленная работа ;Знание типовых конфигураций Управления торговлей и Бухгалтерия. Опыт работы с 1С Бухгалтерия 8.х и Управление торговлей 11.х. ;Обновление конфигураций 1С Бухгалтерия 8.3 и Управление торговлей 11.4. Доработка конфигураций 1С Бухгалтерия 8.3 и...;"1С: Бухгалтерия; 1С: Управление Торговлей; 1C: Бухгалтерия; 1С: Предприятие 8"
77;Middle/ Senior PHP-программист;Санкт-Петербург;90000.0;180000.0;Egamings, филиал г. Псков;2019-11-18T13:45:02+0300;3;6;Полный день;Полная занятость;"Компания eGamings (г. Рига, Латвия) возобновляет набор PHP-разработчиков для работы в офисе в г. Санкт-Петербург. Компания eGamings является одним из самых инновационных разработчиков игровых платформ в мире и поставщиком надежных, готовых к эксплуатации игровых систем. Мы предлагаем решения White label, игры топовых игорных провайдеров через единую интеграцию, лицензирование, банковские и другие услуги, а также готовые решения под ключ. С 2008 года мы занимаем лидирующие позиции в сфере разработки онлайн казино. Мы гордимся тем, что предлагаем нашим клиентам продукт максимально высокого качества и устанавливаем долгосрочные взаимовыгодные партнерские отношения с лучшими и самыми солидными операторами в мире. Head-office нашей компании находится в Риге (Латвия). Открыты филиалы в нескольких городах России, в том числе в Санкт-Петербурге. Требования:  Знания PHP 7+, JavaScript, HTML5, CSS3 технологий, MySQL, ООП (middle, senior); Основы Debian/Ubuntu Linux на уровне пользователя; Плюсом будет знание Node.js, CMS WordPress, Bootstrap 3, Angular js, Redis;    Обязанности:    Поддержка и написание новых модулей для внутренних web-приложений компании;    Условия:    Полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; Работа в дружной компании, карьерный рост; Испытательный срок 2-3 месяца; Заработная плата от 90`000 до 180000 рублей (в зависимости от уровня программиста);    Собеседование:    Письменный тест (вопросы php, sql -основные html, css, js - дополнительные) по скайпу; Общение с тимлидом по скайпу; Собеседование с руководителем филиала;    Резюме обязательно. Сопроводительное письмо с перечислением проектов, умений, навыков будет преимуществом.   В нашей компании вы найдете: Официальное трудоустройство и социальные гарантии Сплочённую и сильную команду, в которой можно быстро вырасти Поддержку в реализации идей и поощрение инициативности Адекватное руководство Компенсацию ДМС после 1 года работы Корпоративную библиотеку Обеды с коллегами по пятницам Свободный режим работы Нормированную 40-часовую рабочую неделю Отсутствие дресс-кода Комфортное рабочее место в современном уютном офисе Кофе, чай, молоко, печеньки в любое время суток и в неограниченном количестве";"    Полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; Работа в дружной компании, карьерный рост; Испытательный срок 2-3 месяца; Заработная плата от 90`000 до 180000 рублей (в зависимости от уровня программиста);    Собеседование:    Письменный тест (вопросы php, sql -основные html, css, js - дополнительные) по скайпу; Общение с тимлидом по скайпу; Собеседование с руководителем филиала;    Резюме обязательно. Сопроводительное письмо с перечислением проектов, умений, навыков будет преимуществом.   В нашей компании вы найдете: Официальное трудоустройство и социальные гарантии Сплочённую и сильную команду, в которой можно быстро вырасти Поддержку в реализации идей и поощрение инициативности Адекватное руководство Компенсацию ДМС после 1 года работы Корпоративную библиотеку Обеды с коллегами по пятницам Свободный режим работы Нормированную 40-часовую рабочую неделю Отсутствие дресс-кода Комфортное рабочее место в современном уютном офисе Кофе, чай, молоко, печеньки в любое время суток и в неограниченном количестве";Знания PHP 7+, JavaScript, HTML5, CSS3 технологий, MySQL, ООП (middle, senior). Основы Debian/Ubuntu Linux на уровне...;Поддержка и написание новых модулей для внутренних web-приложений компании. Письменный тест (вопросы php, sql -основные html, css, js - дополнительные...;"PHP; MySQL; PHP5; HTML5; JavaScript; Git; ООП"
6;PHP-программист (Middle, Senior);Новосибирск;90000.0;180000.0;Egamings, филиал г. Псков;2019-11-20T10:49:57+0300;3;6;Полный день;Полная занятость;"PHP-программист (уровень Middle, Senior) Компания eGamings (г. Рига, Латвия) возобновляет набор PHP-разработчиков для работы в офисе в г. Новосибирск. Компания eGamings является одним из самых инновационных разработчиков игровых платформ в мире и поставщиком надежных, готовых к эксплуатации игровых систем. Мы предлагаем решения White label, игры топовых игорных провайдеров через единую интеграцию, лицензирование, банковские и другие услуги, а также готовые решения под ключ. С 2008 года мы занимаем лидирующие позиции в сфере разработки онлайн казино. Мы гордимся тем, что предлагаем нашим клиентам продукт максимально высокого качества и устанавливаем долгосрочные взаимовыгодные партнерские отношения с лучшими и самыми солидными операторами в мире. Head-office нашей компании находится в Риге (Латвия). Открыты филиалы в нескольких городах России, в том числе в Новосибирске. Требования:  Знания PHP 7+, JavaScript, HTML5, CSS3 технологий, MySQL, ООП; Основы Debian/Ubuntu Linux на уровне пользователя; Плюсом будет знание Node.js, CMS WordPress, Bootstrap 3, Angular js, Redis;    Обязанности:    Поддержка и написание новых модулей для внутренних web-приложений компании;    Условия:    Полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; Работа в дружной компании, карьерный рост; Испытательный срок 2-3 месяца; Заработная плата от 90`000 до 180000 рублей (в зависимости от уровня программиста);    Собеседование:    Письменный тест (вопросы php, sql -основные html, css, js - дополнительные) по скайпу; Общение с тимлидом по скайпу; Собеседование с руководителем филиала;    Резюме обязательно. Сопроводительное письмо с перечислением проектов, умений, навыков будет преимуществом.   В нашей компании вы найдете:  Официальное трудоустройство и социальные гарантии Сплочённую и сильную команду, в которой можно быстро вырасти Поддержку в реализации идей и поощрение инициативности Адекватное руководство Компенсацию ДМС после 1 года работы Корпоративную библиотеку Обеды с коллегами по пятницам в лучших ресторанах города Свободный режим работы Нормированную 40-часовую рабочую неделю Отсутствие дресс-кода Комфортное рабочее место в современном уютном офисе Кофе, чай, молоко, печеньки в любое время суток и в неограниченном количестве ";"    Полный рабочий день, работа в современном офисе, официальное трудоустройство, соцпакет; Работа в дружной компании, карьерный рост; Испытательный срок 2-3 месяца; Заработная плата от 90`000 до 180000 рублей (в зависимости от уровня программиста);    Собеседование:    Письменный тест (вопросы php, sql -основные html, css, js - дополнительные) по скайпу; Общение с тимлидом по скайпу; Собеседование с руководителем филиала;    Резюме обязательно. Сопроводительное письмо с перечислением проектов, умений, навыков будет преимуществом.   В нашей компании вы найдете:  Официальное трудоустройство и социальные гарантии Сплочённую и сильную команду, в которой можно быстро вырасти Поддержку в реализации идей и поощрение инициативности Адекватное руководство Компенсацию ДМС после 1 года работы Корпоративную библиотеку Обеды с коллегами по пятницам в лучших ресторанах города Свободный режим работы Нормированную 40-часовую рабочую неделю Отсутствие дресс-кода Комфортное рабочее место в современном уютном офисе Кофе, чай, молоко, печеньки в любое время суток и в неограниченном количестве ";Знания PHP 7+, JavaScript, HTML5, CSS3 технологий, MySQL, ООП. Основы Debian/Ubuntu Linux на уровне пользователя. ;Поддержка и написание новых модулей для внутренних web-приложений компании.;"PHP; MySQL; PHP5; HTML5; JavaScript; Git; ООП"
72;Golang developer;Санкт-Петербург;100000.0;180000.0;B2Broker;2019-11-19T09:42:05+0300;1;3;Гибкий график;Полная занятость;"Международная компания B2Broker — это финтех, разработчик и провайдер технологий для брокерских компаний, банков и инвестиционных фондов. Мы не занимаемся брокерской деятельностью — но предлагаем законченные решения для других компаний. Над чем предстоит работать:   Системы потоковой обработки данных;   С сервис-ориентированной архитектурой;   И конкурентной обработкой.   Наш идеальный соискатель:  Технически грамотен; Обладает аналитическими навыками; Знает структуры хранения данных и алгоритмы работы с ними; Имеет образование в области прикладной математики или информационных систем; Имеет опыт коммерческой разработки на GoLang; Обладает отличным опытом в применении go-рутин, каналов, мьютексов и wait групп; Имеет опыт разработки с применением концепций: конкуртености, lock-free структур и распределённых систем; Владеет опытом написания Unit и интеграционных тестов (Testing); Имеет опыт работы с различными протоколами обмена информацией; Знает SQL и умеет оптимизировать запросы.  Технологии:  GoLang; Postgres / и др. БД; HTTP(S) / UDP / WebSocket / gRPC; Protobuf / JSON / XML; Docker.  Мы предлагаем:  ЗП без задержек; оформление по ТК РФ; ДМС со стоматологией после испытательного срока; Частичная компенсация занятий английского языка с частным преподавателем; Неограниченный профессиональный рост и возможность работать в развивающейся международной компании; Ресурсы на реализацию идей; Работу по гибкому графику в уютном офисе. ";"  ЗП без задержек; оформление по ТК РФ; ДМС со стоматологией после испытательного срока; Частичная компенсация занятий английского языка с частным преподавателем; Неограниченный профессиональный рост и возможность работать в развивающейся международной компании; Ресурсы на реализацию идей; Работу по гибкому графику в уютном офисе. ";Технически грамотен. Обладает аналитическими навыками. Знает структуры хранения данных и алгоритмы работы с ними. Имеет образование в области прикладной математики...;Системы потоковой обработки данных. С сервис-ориентированной архитектурой. И конкурентной обработкой.;Golang
87;React-разработчик (Frontend);Санкт-Петербург;100000.0;180000.0;Sendsay.ru;2019-11-19T18:48:33+0300;3;6;Гибкий график;Полная занятость;"Sendsay.ru ищет frontend-разработчика, знающего ES6, дружащего с React, Redux, Webpack и прочими современными веяниями фронтенда. У вас будет возможность приложить руку к развитию одной из крупнейших платформ автоматизации маркетинга, которой пользуются топ-20 российских банков, крупные интернет-магазины и b2b-компании. Работаем по методологии ScrumBut. Несколько фактов о разработчике, которого мы ищем: Требования:  Уметь вести диалог с командой и быть её частью, а не баррикадироваться за экраном монитора. Быть ответственным, аккуратным во всём человеком, с хорошим вкусом и блеском в глазах. Понимать, что хороший фронтендер это не только о коде, но прежде всего о пользователях. Понимать, что заниматься надо не только веселыми, но и рутинными задачами. Уметь оценивать объем и сроки работ с адекватными погрешностями. Читать и писать по-английски.  Бонусы:  дружный коллектив единомышленников, ценящий индивидуальность и желание развиваться; индексируемая зарплата (белая, конечно) по результатам собеседования и премии по результатам работы; ДМС бонусом; офис в 10 минутах ходьбы от метро Петроградская; пятидневка без крайностей, c последующим гибким графиком когда сработаемся;  Дополнительные инструкции: Для того чтобы откликнуться, необходимо выполнить простое тестовое задание https://docs.google.com/document/d/1ALAXy1ZIOT3JG8ZVKJi5jBOyMpskpCSyk_TKVfIXMp0/edit?usp=sharingP. S. Дорогие эйчары, если хотите сотрудничать и предложить человека на вакансию, то не рекламируйте себя, а сразу присылайте эссе от кандидата: что делал, к чему пришёл и как планирует двигаться дальше.";;Работаем по методологии ScrumBut. Уметь вести диалог с командой и быть её частью, а не баррикадироваться за экраном монитора. ;Дополнительные инструкции:;"React.js; Backbone; Redux; Webpack; JavaScript; CSS3; HTML5; Scrum; Agile Project Management"
19;Ведущий разработчик .NET;Екатеринбург;100000.0;180000.0;Экстенсив;2019-11-18T06:08:28+0300;1;3;Полный день;Полная занятость;Компания Xtensive ищет опытных и талантливых .Net разработчиков в проект ServiceTitan. Немного о проекте и о нас Компания Xtensive уже много лет сотрудничает с компанией ServiceTitan, работая над одноимённым проектом. С каждым годом наше сотрудничество только укрепляется и расширяется, поэтому работая у нас вы в полной мере сможете увидеть и ощутить, каково это создавать продукт, который делает жизнь сотен тысяч людей проще и комфортнее. Работать у нас Интересно   Мы используем самые современные технологии, фреймворки, инструменты и методологии разработки.   Мы любим, хотим и умеем развиваться. Если появляется технология, которая по объективным показателям превосходит то, что у нас используется сейчас, то мы её внедряем. То же самое касается и процессов разработки.   Быстрый рост проекта, а также его размер на данный момент, гарантирует наличие огромного количества сложных и интересных задач. Вам точно не придётся скучать без дела и придумывать себе работу.   Мы умеем слушать и слышать всех участников проекта, вне зависимости от его роли. Каждый может предложить, обосновать и “продать” идею, мысль, процесс, которые будут использованы в масштабе всей большой компании.   Большое количество разноплановых задач, команд и отделов позволяют находить место, где интересно работать именно Вам. Разнообразие задач велико и включает в себя работу над понятным, красивым и удобным пользовательским интерфейсом, сложной и запутанной бизнес-логикой, продумывание архитектуры отдельных компонентов и больших подсистем, настройка и поддержка сложной облачной архитектуры и сервисов, интеграция с разнообразными сторонними сервисами и инструментами, искусственный интеллект и машинное обучение, обработка сложных данных и многое другое.   Мы поощряем стремление развиваться. Если вы хотите “просто делать свою работу”, то наверное, нам не по пути. Проект и компания растут очень быстро, и каждый участник должен двигаться вперёд вместе с ними. Компания поддерживает развитие и готова помогать работнику в его стремлении расти и совершенствоваться. Если вы видите, что на текущем месте ваш рост как профессионала остановился, то просто скажите об этом нам и мы вместе найдём решение.   Работать у нас Удобно   Действительно гибкий рабочий график. Только команда решает, когда и в каком режиме они работают наиболее эффективно. Нам важен результат, а не время, когда вы приходите в офис или открываете ноутбук.   Возможность частичной или полностью удалённой работы. Удалённым работникам мы также можем предложить посетить наш офис в Екатеринбурге для обмена опытом.   Для работающих в офисе у нас созданы комфортные условия, которые удовлетворяют всем современным требованиям. Можно было бы написать про печеньки, теннисный стол, PS, и, конечно, мощные рабочие станции, но мы не будем так банальны. Хотя, всё же написали.   Работа у нас открывает Новые Перспективы   Работая у нас, у вас появляется возможность периодически посещать главный офис компании ServiceTitan в Лос-Анджелесе, США, в рамках командировок. В ходе поездки вы увидите, как работают передовые технологические компании, сможете обсудить любые рабочие вопросы и проекты, а также обменяться опытом и научиться чему-то новому у коллег и сами чему-то их научить.   Если вы действительно ценный специалист и не против значительных перемен в своей жизни ради открытия новых перспектив, мы можем предложить вам возможность оформления рабочей визы в США. Каждый случай рассматривается отдельно, но это не пустые слова, а вполне реальная возможность.   Работать у нас Выгодно   Мы готовы предложить вам трудоустройство в полном соответствии с ТК РФ, полностью официальной заработной платой и полным социальным пакетом.   Конкурентная заработная плата, которая обсуждается по результатам собеседования. Вилка очень гибкая и конкретная цифра зависит лишь от того, как вы себя проявите. Примерный ориентир это 100-180 т.р. в месяц “на руки”.   Кого мы хотим видеть в своей команде Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться.   Высшее или незаконченное высшее техническое образование.   Хорошее знание английского языка - как минимум, свободное чтение.   Знание классических алгоритмов и структур данных, умение их использовать.   C# , ASP.NET MVC, .Net Core.   SQL (MSSQL или любая другая БД).   HTML5, CSS, JS, React.   Git, unit testing, debugging, profiling, Visual Studio, etc.   Agile, Scrum, Kanban.   Бонус: стек Windows Azure и разработка гибридных приложений на Apache Cordova.  ;;Высшее или незаконченное высшее техническое образование. Хорошее знание английского языка - как минимум, свободное чтение. Знание классических алгоритмов и структур данных...;;
